image_path,x1,y1,x2,y2,text
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,407,-443,562,Goals/Game
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,407,-33,562,Assists/Game
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,407,0,562,Points/Game
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,348,407,0,562,PPG
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,470,407,0,562,SHG
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,592,407,0,562,GWG
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,714,407,0,562,PPG/Game
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,996,407,0,562,SHG/Game
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1278,407,0,562,GWG/Game
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1560,407,0,562,PIM
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1682,407,0,562,PIM/Game
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1964,407,0,562,+/-
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,562,-1362,628,1.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,562,-139,647,Zach Aston-Reese
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,562,-1257,562,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,562,-69,647,31
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,647,-1362,713,2.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,647,-139,732,Mike Vecchione
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,647,-1257,647,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,647,-69,732,29
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,732,-1362,798,3.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,732,-139,817,Nick Schilkey
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,732,-1257,732,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,732,-69,817,27
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,817,-1362,883,4.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,817,-139,902,Adam Gaudette
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,817,-1257,817,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,817,-69,902,26
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,902,-139,987,Spencer Foo
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,902,-1257,902,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,902,-69,987,26
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,987,-1362,1053,6.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,987,-139,1072,Brady Ferguson
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,987,-1257,987,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,987,-69,1072,24
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1072,-139,1157,Tyler Kelleher
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1072,-1257,1072,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1072,-69,1157,24
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1157,-1362,1223,8.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1157,-139,1242,C.J. Smith
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1157,-1257,1157,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1157,-69,1242,23
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1242,-139,1327,Jason Salvaggio
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1242,-1257,1242,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1242,-69,1327,23
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1327,-1362,1393,10.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1327,-139,1412,Henrik Borgstrm
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1327,-1257,1327,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1327,-69,1412,22
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1412,-139,1497,Troy Terry
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1412,-1257,1412,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1412,-69,1497,22
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1497,-139,1582,Luke Kunin
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1497,-1257,1497,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1497,-69,1582,22
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1582,-139,1667,Tyler Moy
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1582,-1257,1582,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1582,-69,1667,22
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1667,-139,1752,Andrew Sturtz
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1667,-1257,1667,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1667,-69,1752,22
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1752,-139,1837,Jordan Himley
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1752,-1257,1752,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1752,-69,1837,22
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,7,562,0,628,1.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,562,0,647,Tyler Kelleher
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,562,0,562,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1300,562,0,647,39
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,7,647,0,713,2.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,647,0,732,Mason Jobst
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,647,0,647,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1300,647,0,732,36
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,732,0,817,Spencer Foo
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,732,0,732,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1300,732,0,817,36
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,817,0,902,Dylan Sikura
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,817,0,817,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1300,817,0,902,36
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,7,902,0,968,5.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,902,0,987,Daniel Leavens
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,902,0,902,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1300,902,0,987,35
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,987,0,1072,Cam Brown
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,987,0,987,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1300,987,0,1072,35
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,7,1072,0,1138,7.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,1072,0,1157,Adam Fox
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,1072,0,1072,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1300,1072,0,1157,34
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,1157,0,1242,Joe Gambardella
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,1157,0,1157,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1300,1157,0,1242,34
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,1242,0,1327,Brady Ferguson
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,1242,0,1242,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1300,1242,0,1327,34
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,1327,0,1412,Mike Vecchione
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,1327,0,1327,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1300,1327,0,1412,34
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,7,1412,0,1478,11.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,1412,0,1497,Tyler Sheehy
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,1412,0,1412,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1300,1412,0,1497,33
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,1497,0,1582,Matias Cleland
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,1497,0,1497,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1300,1497,0,1582,33
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,407,118,562,GAA
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,122,407,336,562,Save %
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,340,407,778,562,Goals Against
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,782,407,964,562,Saves
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,968,407,1118,562,Wins
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1122,407,1400,562,Shutouts
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1404,407,1440,562,Mins Played
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,7,562,77,628,1.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,562,1248,647,Michael Bitzer
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,562,182,562,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1248,562,1370,647,1.71
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,7,647,77,713,2.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,647,1248,732,Charles Williams
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,647,182,647,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1248,647,1370,732,1.82
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,7,732,77,798,3.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,732,1248,817,Tanner Jaillet
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,732,182,732,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1248,732,1370,817,1.84
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,7,817,77,883,4.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,817,1248,902,Angus Redmond
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,817,182,817,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1248,817,1370,902,1.85
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,7,902,77,968,5.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,902,1248,987,Shane Starrett
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,902,182,902,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1248,902,1370,987,1.99
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,7,987,77,1053,6.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,987,1248,1072,Parker Gahagen
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,987,182,987,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1248,987,1370,1072,2.00
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,7,1072,77,1138,7.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,1072,1248,1157,Tyler Wall
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,1072,182,1072,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1248,1072,1370,1157,2.06
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,7,1157,77,1223,8.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,1157,1248,1242,Francis Marotte
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,1157,182,1157,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1248,1157,1370,1242,2.08
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,1242,1248,1327,Andrew Shortridge
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,1242,182,1242,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1248,1242,1370,1327,2.08
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,7,1327,77,1393,10.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,1327,1248,1412,Jason Pawloski
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,1327,182,1327,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1248,1327,1370,1412,2.10
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,7,1412,77,1478,11.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,1412,1248,1497,Jake Oettinger
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,1412,182,1412,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1248,1412,1370,1497,2.11
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,1497,1248,1582,Merrick Madsen
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,182,1497,182,1497,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1248,1497,1370,1582,2.11
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1447,562,1440,628,1.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1622,562,1440,647,Charles Williams
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1622,562,1440,562,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,2591,562,1440,647,94.34 %
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1447,647,1440,713,2.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1622,647,1440,732,Parker Gahagen
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1622,647,1440,647,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,2591,647,1440,732,93.38 %
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1447,732,1440,798,3.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1622,732,1440,817,Michael Bitzer
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1622,732,1440,732,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,2591,732,1440,817,93.16 %
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1447,817,1440,883,4.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1622,817,1440,902,Francis Marotte
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1622,817,1440,817,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,2591,817,1440,902,93.11 %
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1447,902,1440,968,5.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1622,902,1440,987,Justin Kapelmaster
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1622,902,1440,902,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,2591,902,1440,987,93.05 %
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1447,987,1440,1053,6.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1622,987,1440,1072,Aidan Pelino
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1622,987,1440,987,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,2591,987,1440,1072,92.99 %
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1447,1072,1440,1138,7.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1622,1072,1440,1157,Tanner Jaillet
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1622,1072,1440,1072,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,2591,1072,1440,1157,92.92 %
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1447,1157,1440,1223,8.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1622,1157,1440,1242,Kyle Hayton
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1622,1157,1440,1157,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,2591,1157,1440,1242,92.88 %
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1447,1242,1440,1308,9.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1622,1242,1440,1327,Collin Delia
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1622,1242,1440,1242,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,2591,1242,1440,1327,92.74 %
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1447,1327,1440,1393,10.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1622,1327,1440,1412,Jake Oettinger
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1622,1327,1440,1327,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,2591,1327,1440,1412,92.73 %
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1447,1412,1440,1478,11.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1622,1412,1440,1497,Cal Petersen
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,1622,1412,1440,1412,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,2591,1412,1440,1497,92.60 %
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,252,-1316,328,Rank
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,252,-992,328,Team
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,252,-296,328,Comp. Wins
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,252,-34,328,RPI
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,358,-1334,443,1.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,332,-508,469,Denver
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,332,-282,469,59
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,332,-17,469,0.6041
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,505,-1334,590,2.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,479,-508,616,Minnesota-Duluth
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,479,-282,616,58
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,479,-17,616,0.6033
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,652,-1334,737,3.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,626,-508,763,Harvard
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,626,-282,763,57
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,626,-17,763,0.5968
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,799,-1334,884,4.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,773,-508,910,Minnesota
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,773,-282,910,56
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,773,-17,910,0.5637
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,946,-1334,1031,5.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,920,-508,1057,Mass.-Lowell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,920,-282,1057,55
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,920,-17,1057,0.5636
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1093,-1334,1178,6.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1067,-508,1204,Western Michigan
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1067,-282,1204,54
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1067,-17,1204,0.5629
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1240,-1334,1325,7.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1214,-508,1351,Boston University
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1214,-282,1351,53
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1214,-17,1351,0.5614
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1387,-1334,1472,8.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1361,-508,1498,Union
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1361,-282,1498,52
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1361,-17,1498,0.5570
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1534,-1334,1619,9.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1508,-508,1645,Penn State
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1508,-282,1645,51
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1508,-17,1645,0.5556
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1681,-1334,1766,10.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1655,-508,1792,North Dakota
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1655,-282,1792,50
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1655,-17,1792,0.5510
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1828,-1334,1913,11.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1802,-508,1939,Cornell
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1802,-282,1939,49
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1802,-17,1939,0.5504
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1975,-1334,2060,12.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1949,-508,2086,Air Force
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1949,-282,2086,48
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,1949,-17,2086,0.5476
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,2122,-1334,2207,13.
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,2096,-508,2212,Notre Dame
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,2096,-282,2212,47
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,2096,-17,2212,0.5464
D:/Downloads/unique_uis/combined_rico_test/20386.jpg,0,2212,0,2392,The Pairwise is the system used by the NCAA to select and seed the field for the NCAA Tournament. Click for more info on How It Works.
D:/Downloads/unique_uis/combined_rico_test/20388.jpg,288,84,1440,259,More
D:/Downloads/unique_uis/combined_rico_test/20388.jpg,0,259,1440,469,Rate App
D:/Downloads/unique_uis/combined_rico_test/20388.jpg,0,473,1440,683,Share App
D:/Downloads/unique_uis/combined_rico_test/20388.jpg,0,687,1440,897,Send Feedback
D:/Downloads/unique_uis/combined_rico_test/20389.jpg,288,84,1440,259,Favorites
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,634,84,802,294,MENU
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,0,298,1440,340,Sushi Burritos
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,28,483,1230,564,Hot Tail
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,28,564,1230,744,"Tombo Tuna Sashimi, Hass Avocado, Carrots, Radish, Green Cabbage, Sesame Seeds, Preserved Lemon-Spicy Aioli"
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,1258,580,1384,646,12.25
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,28,804,1230,885,Rainbow Roll
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,28,885,1230,1065,"Tuna Sashimi, Salmon Sashimi, Surimi Crab, Green Apple, Green Cabbage, Radish, Tempura Flakes, Ginger-Teriyaki Sauce"
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,1258,901,1384,967,12.25
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,28,1125,1230,1206,Slam'n Salmon
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,28,1206,1230,1329,"Salmon Sashimi, Pickled Turnip, Hass Avocado, Red Cabbage, Cucumber, Wasabi Aioli"
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,1258,1194,1384,1260,11.25
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,28,1389,1230,1470,California Roll
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,28,1470,1230,1593,"Surimi Crab, Carrots, Green Apple, Hass Avocado, Jalapeo, Cucumbers, Cilantro-Lime Cream"
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,1258,1458,1384,1524,10.00
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,28,1653,1230,1734,Half Baked
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,28,1734,1230,1914,"Baked Orange-Pepper Salmon, Baked Medium, Potato Sticks, Sesame/Nori Crunchies, Green Cabbage, Pickled Red Onions, Carrots, Sesame Seeds, Herb Cream"
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,1258,1750,1384,1816,11.25
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,28,1974,1258,2055,The Veganator
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,28,2055,1258,2235,"Hodo Soy, Local, Organic, Braised Tofu, Avocado, Sesame/Nori Crunchies, Jicama, Zucchini, Peanuts, Carrot-Miso-Ginger Sauce"
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,1286,2071,1384,2137,8.50
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,28,2295,1258,2376,Firecracker Chicken
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,28,2376,1258,2392,"Chili-Lime Shredded Chicken, Jalapeo, Zucchini, Pickled Carrots, Cilantro, Potato Sticks, Lemon-Ginger Aioli"
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,1286,2364,1384,2392,9.25
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,0,298,1440,455,Sushi Burritos
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,0,298,0,298,Deal applied successfully & added to the cart
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,0,298,0,298,Make sure you also select the following conditions before placing the order so this deal gets applied successful.
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,0,298,0,298,Continue Shopping
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,1440,84,1440,84,Add coupon code
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,1440,84,1440,84,Sub-Total:
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,1440,84,1440,84,0.00 USD
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,1440,84,1440,84,Delivery fee:
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,1866,651,1440,819,Shopping cartempty
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,1493,2196,1440,2258,TOTAL
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,1493,2258,1440,2339,0.00
D:/Downloads/unique_uis/combined_rico_test/20419.jpg,1687,2169,1440,2365,Go To Checkout
D:/Downloads/unique_uis/combined_rico_test/20420.jpg,634,84,802,294,MENU
D:/Downloads/unique_uis/combined_rico_test/20420.jpg,28,298,1230,254,Rainbow Roll
D:/Downloads/unique_uis/combined_rico_test/20420.jpg,28,298,1230,434,"Tuna Sashimi, Salmon Sashimi, Surimi Crab, Green Apple, Green Cabbage, Radish, Tempura Flakes, Ginger-Teriyaki Sauce"
